,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
11783,20140506,2014-05-06,화,0,23,234,12.0,77.0,1.5
11784,20140507,2014-05-07,수,0,0,231,12.0,79.5,1.5
11785,20140507,2014-05-07,수,0,1,236,12.0,79.5,1.5
11786,20140507,2014-05-07,수,0,2,223,12.0,77.0,1.5
11787,20140507,2014-05-07,수,0,3,239,12.0,77.0,1.5
11788,20140507,2014-05-07,수,0,4,2728,12.0,82.0,1.5
11789,20140507,2014-05-07,수,0,5,1927,13.0,74.5,1.5
11790,20140507,2014-05-07,수,0,6,375,13.0,72.0,1.5
11791,20140507,2014-05-07,수,0,7,2581,13.0,69.5,1.5
11792,20140507,2014-05-07,수,0,8,1957,13.5,70.0,1.5
11793,20140507,2014-05-07,수,0,9,281,13.0,72.0,1.5
11794,20140507,2014-05-07,수,0,10,259,14.5,57.0,1.5
11795,20140507,2014-05-07,수,0,11,1885,14.5,59.0,1.5
11796,20140507,2014-05-07,수,0,12,354,15.5,53.5,1.5
11797,20140507,2014-05-07,수,0,13,256,14.0,66.0,1.5
11798,20140507,2014-05-07,수,0,14,261,16.0,63.5,1.5
11799,20140507,2014-05-07,수,0,15,2621,16.5,53.5,1.5
11800,20140507,2014-05-07,수,0,16,274,16.5,53.5,1.5
11801,20140507,2014-05-07,수,0,17,2654,16.0,53.5,1.5
11802,20140507,2014-05-07,수,0,18,2890,15.0,63.0,1.5
11803,20140507,2014-05-07,수,0,19,1857,14.5,53.0,1.5
11804,20140507,2014-05-07,수,0,20,3063,14.5,59.0,1.5
11805,20140507,2014-05-07,수,0,21,2964,14.0,63.0,1.5
11806,20140507,2014-05-07,수,0,22,2640,14.0,61.0,1.5
11807,20140507,2014-05-07,수,0,23,285,13.0,67.0,1.5
11808,20140508,2014-05-08,목,0,0,225,13.0,67.0,1.5
11809,20140508,2014-05-08,목,0,1,226,13.0,67.0,1.5
11810,20140508,2014-05-08,목,0,2,709,13.0,67.0,1.5
11811,20140508,2014-05-08,목,0,3,284,13.0,67.0,1.5
11812,20140508,2014-05-08,목,0,4,333,13.0,67.0,1.5
11813,20140508,2014-05-08,목,0,5,1962,12.0,67.0,1.5
11814,20140508,2014-05-08,목,0,6,849,12.0,74.5,1.5
11815,20140508,2014-05-08,목,0,7,4532,12.0,85.0,1.5
11816,20140508,2014-05-08,목,0,8,2819,12.0,91.0,1.5
11817,20140508,2014-05-08,목,0,9,2565,13.0,88.0,1.5
11818,20140508,2014-05-08,목,0,10,2635,13.0,91.0,1.5
11819,20140508,2014-05-08,목,0,11,3986,13.0,94.0,1.5
11820,20140508,2014-05-08,목,0,12,784,14.0,88.0,1.5
11821,20140508,2014-05-08,목,0,13,1274,15.0,88.0,1.5
11822,20140508,2014-05-08,목,0,14,269,15.0,88.0,1.5
11823,20140508,2014-05-08,목,0,15,411,15.0,88.0,1.5
11824,20140508,2014-05-08,목,0,16,2931,15.0,91.0,1.5
11825,20140508,2014-05-08,목,0,17,2921,15.5,91.0,1.5
11826,20140508,2014-05-08,목,0,18,1963,16.0,79.5,1.5
11827,20140508,2014-05-08,목,0,19,592,16.0,77.0,1.5
11828,20140508,2014-05-08,목,0,20,523,15.0,77.0,1.5
11829,20140508,2014-05-08,목,0,21,518,14.0,82.0,1.5
11830,20140508,2014-05-08,목,0,22,278,14.0,82.0,1.5
11831,20140508,2014-05-08,목,0,23,1324,14.0,77.0,1.5
11832,20140509,2014-05-09,금,0,0,250,13.0,88.0,1.5
11833,20140509,2014-05-09,금,0,1,407,13.0,79.5,1.5
11834,20140509,2014-05-09,금,0,2,318,13.0,77.0,1.5
11835,20140509,2014-05-09,금,0,3,247,13.0,77.0,1.5
11836,20140509,2014-05-09,금,0,4,407,12.5,74.5,1.5
11837,20140509,2014-05-09,금,0,5,311,12.0,72.0,1.5
11838,20140509,2014-05-09,금,0,6,6849,12.5,72.0,1.5
11839,20140509,2014-05-09,금,0,7,2915,13.0,72.0,1.5
11840,20140509,2014-05-09,금,0,8,1857,14.5,63.0,1.5
11841,20140509,2014-05-09,금,0,9,814,15.5,55.5,1.5
11842,20140509,2014-05-09,금,0,10,288,15.0,59.5,1.5
11843,20140509,2014-05-09,금,0,11,283,16.0,57.0,1.5
11844,20140509,2014-05-09,금,0,12,280,16.5,47.0,1.5
11845,20140509,2014-05-09,금,0,13,278,17.0,39.0,1.5
11846,20140509,2014-05-09,금,0,14,344,17.0,40.5,1.5
11847,20140509,2014-05-09,금,0,15,2953,17.5,41.0,1.5
11848,20140509,2014-05-09,금,0,16,3304,17.0,43.5,1.5
11849,20140509,2014-05-09,금,0,17,3816,16.5,43.5,1.5
11850,20140509,2014-05-09,금,0,18,2828,16.0,46.5,1.5
11851,20140509,2014-05-09,금,0,19,2574,15.0,46.5,1.5
11852,20140509,2014-05-09,금,0,20,2564,14.0,53.0,1.5
11853,20140509,2014-05-09,금,0,21,1307,14.0,57.0,1.5
11854,20140509,2014-05-09,금,0,22,302,14.0,59.0,1.5
11855,20140509,2014-05-09,금,0,23,246,14.0,63.0,1.5
11856,20140510,2014-05-10,토,1,0,277,13.0,74.5,1.5
11857,20140510,2014-05-10,토,1,1,243,12.5,79.5,1.5
11858,20140510,2014-05-10,토,1,2,228,12.0,85.0,1.5
11859,20140510,2014-05-10,토,1,3,232,11.5,91.0,1.5
11860,20140510,2014-05-10,토,1,4,282,11.5,91.0,1.5
11861,20140510,2014-05-10,토,1,5,591,12.0,88.0,1.5
11862,20140510,2014-05-10,토,1,6,269,12.0,94.0,1.5
11863,20140510,2014-05-10,토,1,7,2699,13.0,88.0,1.5
11864,20140510,2014-05-10,토,1,8,3785,13.5,91.0,1.5
11865,20140510,2014-05-10,토,1,9,4511,15.5,79.5,1.5
11866,20140510,2014-05-10,토,1,10,2620,17.0,65.5,1.5
11867,20140510,2014-05-10,토,1,11,284,17.5,57.5,1.5
11868,20140510,2014-05-10,토,1,12,283,16.5,63.5,1.5
11869,20140510,2014-05-10,토,1,13,282,16.5,55.5,1.5
11870,20140510,2014-05-10,토,1,14,2618,14.5,77.5,1.5
11871,20140510,2014-05-10,토,1,15,2596,15.0,67.0,1.5
11872,20140510,2014-05-10,토,1,16,363,14.0,72.0,1.5
11873,20140510,2014-05-10,토,1,17,2499,13.5,74.5,1.5
11874,20140510,2014-05-10,토,1,18,2581,12.0,79.5,1.5
11875,20140510,2014-05-10,토,1,19,2011,13.0,69.5,1.5
11876,20140510,2014-05-10,토,1,20,514,12.0,69.5,1.5
11877,20140510,2014-05-10,토,1,21,616,12.0,67.0,1.5
11878,20140510,2014-05-10,토,1,22,655,12.0,62.0,1.5
11879,20140510,2014-05-10,토,1,23,241,12.0,62.0,1.5
11880,20140511,2014-05-11,일,1,0,254,11.0,69.0,1.5
11881,20140511,2014-05-11,일,1,1,236,11.0,67.0,1.5
11882,20140511,2014-05-11,일,1,2,232,10.0,71.0,1.5
11883,20140511,2014-05-11,일,1,3,232,10.0,71.0,1.5
11884,20140511,2014-05-11,일,1,4,250,10.0,71.0,1.5
11885,20140511,2014-05-11,일,1,5,452,10.0,71.0,1.5
11886,20140511,2014-05-11,일,1,6,231,10.0,76.0,1.5
11887,20140511,2014-05-11,일,1,7,2898,10.5,73.5,1.5
11888,20140511,2014-05-11,일,1,8,522,10.5,76.5,1.5
11889,20140511,2014-05-11,일,1,9,2668,11.0,71.0,1.5
11890,20140511,2014-05-11,일,1,10,260,12.0,67.0,1.5
11891,20140511,2014-05-11,일,1,11,256,12.0,67.0,1.5
11892,20140511,2014-05-11,일,1,12,2954,13.0,63.0,1.5
11893,20140511,2014-05-11,일,1,13,1842,14.0,59.0,1.5
11894,20140511,2014-05-11,일,1,14,321,14.0,53.0,1.5
11895,20140511,2014-05-11,일,1,15,2882,14.0,51.0,1.5
11896,20140511,2014-05-11,일,1,16,2541,14.5,49.5,1.5
11897,20140511,2014-05-11,일,1,17,1976,14.0,51.5,1.5
11898,20140511,2014-05-11,일,1,18,1893,14.0,49.5,1.5
11899,20140511,2014-05-11,일,1,19,2332,13.5,49.5,1.5
11900,20140511,2014-05-11,일,1,20,809,12.5,52.5,1.5
11901,20140511,2014-05-11,일,1,21,2624,12.0,60.0,1.5
11902,20140511,2014-05-11,일,1,22,2676,12.0,62.0,1.5
11903,20140511,2014-05-11,일,1,23,292,11.0,71.0,1.5
11904,20140512,2014-05-12,월,0,0,271,11.0,76.0,1.5
11905,20140512,2014-05-12,월,0,1,232,11.0,71.0,1.5
11906,20140512,2014-05-12,월,0,2,227,10.5,79.0,1.5
11907,20140512,2014-05-12,월,0,3,260,10.0,82.0,1.5
11908,20140512,2014-05-12,월,0,4,420,10.0,82.0,1.5
11909,20140512,2014-05-12,월,0,5,2688,10.5,79.0,1.5
11910,20140512,2014-05-12,월,0,6,2675,10.0,82.0,1.5
11911,20140512,2014-05-12,월,0,7,449,11.0,76.0,1.5
11912,20140512,2014-05-12,월,0,8,1966,12.5,69.5,1.5
11913,20140512,2014-05-12,월,0,9,2667,13.5,61.0,1.5
11914,20140512,2014-05-12,월,0,10,260,14.5,49.5,1.5
11915,20140512,2014-05-12,월,0,11,260,14.5,48.0,1.5
11916,20140512,2014-05-12,월,0,12,2599,15.0,45.0,1.5
11917,20140512,2014-05-12,월,0,13,4293,16.5,39.0,1.5
11918,20140512,2014-05-12,월,0,14,1818,16.0,40.5,1.5
11919,20140512,2014-05-12,월,0,15,2691,16.5,42.0,1.5
11920,20140512,2014-05-12,월,0,16,1333,15.0,52.0,1.5
11921,20140512,2014-05-12,월,0,17,2734,12.5,67.5,1.5
11922,20140512,2014-05-12,월,0,18,2015,12.0,69.5,1.5
11923,20140512,2014-05-12,월,0,19,654,12.0,72.0,1.5
11924,20140512,2014-05-12,월,0,20,540,11.5,74.0,1.5
11925,20140512,2014-05-12,월,0,21,462,11.0,76.0,1.5
11926,20140512,2014-05-12,월,0,22,256,10.0,82.0,1.5
11927,20140512,2014-05-12,월,0,23,308,10.0,87.0,1.5
11928,20140513,2014-05-13,화,0,0,306,10.0,82.0,1.5
11929,20140513,2014-05-13,화,0,1,235,10.0,82.0,1.5
11930,20140513,2014-05-13,화,0,2,240,9.0,87.0,1.5
11931,20140513,2014-05-13,화,0,3,228,9.0,87.0,1.5
11932,20140513,2014-05-13,화,0,4,249,9.0,93.0,1.5
11933,20140513,2014-05-13,화,0,5,2683,9.5,90.0,1.5
11934,20140513,2014-05-13,화,0,6,394,10.0,87.0,1.5
11935,20140513,2014-05-13,화,0,7,2875,11.0,82.0,1.5
11936,20140513,2014-05-13,화,0,8,2118,11.0,85.0,1.5
11937,20140513,2014-05-13,화,0,9,567,11.5,79.5,1.5
11938,20140513,2014-05-13,화,0,10,2882,13.0,72.5,1.5
11939,20140513,2014-05-13,화,0,11,2904,14.0,65.5,1.5
11940,20140513,2014-05-13,화,0,12,2826,14.0,69.5,1.5
11941,20140513,2014-05-13,화,0,13,507,14.5,65.0,1.5
11942,20140513,2014-05-13,화,0,14,2958,13.5,65.0,1.5
11943,20140513,2014-05-13,화,0,15,415,13.5,65.0,1.5
11944,20140513,2014-05-13,화,0,16,2685,14.5,61.0,1.5
11945,20140513,2014-05-13,화,0,17,3435,13.5,65.0,1.5
11946,20140513,2014-05-13,화,0,18,1992,14.0,57.0,1.5
11947,20140513,2014-05-13,화,0,19,2155,13.5,65.5,1.5
11948,20140513,2014-05-13,화,0,20,531,12.0,77.0,1.5
11949,20140513,2014-05-13,화,0,21,535,12.0,77.0,1.5
11950,20140513,2014-05-13,화,0,22,242,11.0,88.0,1.5
11951,20140513,2014-05-13,화,0,23,250,11.0,88.0,1.5
11952,20140514,2014-05-14,수,0,0,372,10.5,84.5,1.5
11953,20140514,2014-05-14,수,0,1,225,10.0,90.5,1.5
11954,20140514,2014-05-14,수,0,2,231,10.5,79.0,1.5
11955,20140514,2014-05-14,수,0,3,241,10.0,82.0,1.5
11956,20140514,2014-05-14,수,0,4,228,10.0,82.0,1.5
11957,20140514,2014-05-14,수,0,5,225,9.5,84.5,1.5
11958,20140514,2014-05-14,수,0,6,2631,10.5,81.5,1.5
11959,20140514,2014-05-14,수,0,7,2882,11.5,74.0,1.5
11960,20140514,2014-05-14,수,0,8,2826,13.0,67.0,1.5
11961,20140514,2014-05-14,수,0,9,2995,14.0,63.0,1.5
11962,20140514,2014-05-14,수,0,10,3396,15.0,53.0,1.5
11963,20140514,2014-05-14,수,0,11,415,16.0,50.0,1.5
11964,20140514,2014-05-14,수,0,12,1978,16.0,50.0,1.5
11965,20140514,2014-05-14,수,0,13,2853,17.0,43.5,1.5
11966,20140514,2014-05-14,수,0,14,3236,17.0,43.5,1.5
11967,20140514,2014-05-14,수,0,15,1878,17.5,39.5,1.5
11968,20140514,2014-05-14,수,0,16,450,18.5,39.5,1.5
11969,20140514,2014-05-14,수,0,17,2716,17.5,43.5,1.5
11970,20140514,2014-05-14,수,0,18,2717,17.0,45.0,1.5
11971,20140514,2014-05-14,수,0,19,635,16.0,62.0,1.5
11972,20140514,2014-05-14,수,0,20,688,13.0,77.0,1.5
11973,20140514,2014-05-14,수,0,21,666,12.5,77.0,1.5
11974,20140514,2014-05-14,수,0,22,274,11.0,82.0,1.5
11975,20140514,2014-05-14,수,0,23,227,11.0,82.0,1.5
11976,20140515,2014-05-15,목,0,0,237,10.0,82.0,1.5
11977,20140515,2014-05-15,목,0,1,320,10.0,82.0,1.5
11978,20140515,2014-05-15,목,0,2,243,9.5,84.5,1.5
11979,20140515,2014-05-15,목,0,3,229,9.5,84.5,1.5
11980,20140515,2014-05-15,목,0,4,227,9.5,84.5,1.5
11981,20140515,2014-05-15,목,0,5,2653,10.5,81.5,1.5
11982,20140515,2014-05-15,목,0,6,426,11.5,74.0,1.5
11983,20140515,2014-05-15,목,0,7,2913,13.0,72.0,1.5
11984,20140515,2014-05-15,목,0,8,1968,14.5,63.0,1.5
11985,20140515,2014-05-15,목,0,9,4612,16.5,55.0,1.5
11986,20140515,2014-05-15,목,0,10,2664,17.5,53.5,1.5
11987,20140515,2014-05-15,목,0,11,2543,18.5,47.5,1.5
11988,20140515,2014-05-15,목,0,12,260,19.0,46.0,1.5
11989,20140515,2014-05-15,목,0,13,270,19.0,46.0,1.5
11990,20140515,2014-05-15,목,0,14,260,20.0,41.5,1.5
11991,20140515,2014-05-15,목,0,15,267,19.5,46.0,1.5
11992,20140515,2014-05-15,목,0,16,360,19.0,52.0,1.5
11993,20140515,2014-05-15,목,0,17,1966,19.0,50.5,1.5
11994,20140515,2014-05-15,목,0,18,535,18.0,52.0,1.5
11995,20140515,2014-05-15,목,0,19,2958,16.5,61.0,1.5
11996,20140515,2014-05-15,목,0,20,784,15.0,67.0,1.5
11997,20140515,2014-05-15,목,0,21,686,14.0,74.5,1.5
11998,20140515,2014-05-15,목,0,22,394,13.0,82.0,1.5
11999,20140515,2014-05-15,목,0,23,253,12.0,88.0,1.5
12000,20140516,2014-05-16,금,0,0,238,12.0,82.0,1.5
12001,20140516,2014-05-16,금,0,1,226,12.0,82.0,1.5
12002,20140516,2014-05-16,금,0,2,243,11.5,85.0,1.5
12003,20140516,2014-05-16,금,0,3,228,11.0,88.0,1.5
12004,20140516,2014-05-16,금,0,4,225,10.5,91.0,1.5
12005,20140516,2014-05-16,금,0,5,2635,11.0,88.0,1.5
12006,20140516,2014-05-16,금,0,6,1978,12.5,79.5,1.5
12007,20140516,2014-05-16,금,0,7,8423,14.5,69.5,1.5
12008,20140516,2014-05-16,금,0,8,1859,16.5,57.0,1.5
12009,20140516,2014-05-16,금,0,9,2645,17.5,55.5,1.5
12010,20140516,2014-05-16,금,0,10,2485,18.5,49.0,1.5
12011,20140516,2014-05-16,금,0,11,503,19.5,47.5,1.5
12012,20140516,2014-05-16,금,0,12,379,20.0,46.0,1.5
12013,20140516,2014-05-16,금,0,13,430,20.0,46.0,1.5
12014,20140516,2014-05-16,금,0,14,2710,21.5,44.5,1.5
12015,20140516,2014-05-16,금,0,15,1303,21.0,44.5,1.5
12016,20140516,2014-05-16,금,0,16,929,21.0,46.0,1.5
12017,20140516,2014-05-16,금,0,17,2648,21.0,46.0,1.5
12018,20140516,2014-05-16,금,0,18,561,20.5,47.5,1.5
12019,20140516,2014-05-16,금,0,19,2319,19.0,49.0,1.5
12020,20140516,2014-05-16,금,0,20,631,18.0,54.0,1.5
12021,20140516,2014-05-16,금,0,21,449,17.5,57.5,1.5
12022,20140516,2014-05-16,금,0,22,464,16.5,61.0,1.5
12023,20140516,2014-05-16,금,0,23,240,16.0,63.0,1.5
12024,20140517,2014-05-17,토,1,0,235,15.0,67.0,1.5
12025,20140517,2014-05-17,토,1,1,240,15.0,67.0,1.5
12026,20140517,2014-05-17,토,1,2,417,14.5,69.5,1.5
12027,20140517,2014-05-17,토,1,3,232,14.0,74.5,1.5
12028,20140517,2014-05-17,토,1,4,235,13.5,77.0,1.5
12029,20140517,2014-05-17,토,1,5,226,13.5,77.0,1.5
12030,20140517,2014-05-17,토,1,6,301,14.0,77.0,1.5
12031,20140517,2014-05-17,토,1,7,2608,15.0,72.0,1.5
12032,20140517,2014-05-17,토,1,8,2689,16.5,70.0,1.5
12033,20140517,2014-05-17,토,1,9,1978,19.0,64.0,1.5
12034,20140517,2014-05-17,토,1,10,834,20.5,56.5,1.5
12035,20140517,2014-05-17,토,1,11,267,22.5,48.5,1.5
12036,20140517,2014-05-17,토,1,12,281,22.0,51.5,1.5
12037,20140517,2014-05-17,토,1,13,262,22.0,48.0,1.5
12038,20140517,2014-05-17,토,1,14,2596,22.0,51.5,1.5
12039,20140517,2014-05-17,토,1,15,2588,22.0,53.0,1.5
12040,20140517,2014-05-17,토,1,16,426,23.0,50.0,1.5
12041,20140517,2014-05-17,토,1,17,2752,22.0,53.0,1.5
12042,20140517,2014-05-17,토,1,18,1974,22.5,48.5,1.5
12043,20140517,2014-05-17,토,1,19,2116,21.5,53.0,1.5
12044,20140517,2014-05-17,토,1,20,2161,20.5,58.0,1.5
12045,20140517,2014-05-17,토,1,21,520,20.0,62.0,1.5
12046,20140517,2014-05-17,토,1,22,2630,19.0,68.0,1.5
12047,20140517,2014-05-17,토,1,23,2593,18.0,73.0,1.5
12048,20140518,2014-05-18,일,1,0,234,17.0,72.0,1.5
12049,20140518,2014-05-18,일,1,1,254,16.0,77.0,1.5
12050,20140518,2014-05-18,일,1,2,307,16.0,72.0,1.5
12051,20140518,2014-05-18,일,1,3,246,15.0,77.0,1.5
12052,20140518,2014-05-18,일,1,4,778,14.5,82.0,1.5
12053,20140518,2014-05-18,일,1,5,4836,14.0,85.0,1.5
12054,20140518,2014-05-18,일,1,6,873,15.5,74.5,1.5
12055,20140518,2014-05-18,일,1,7,2640,18.0,64.0,1.5
12056,20140518,2014-05-18,일,1,8,486,19.5,60.0,1.5
12057,20140518,2014-05-18,일,1,9,267,20.5,51.0,1.5
12058,20140518,2014-05-18,일,1,10,637,21.5,42.0,1.5
12059,20140518,2014-05-18,일,1,11,266,22.5,45.0,1.5
12060,20140518,2014-05-18,일,1,12,971,22.5,45.0,1.5
12061,20140518,2014-05-18,일,1,13,1975,23.0,41.0,1.5
12062,20140518,2014-05-18,일,1,14,563,23.0,42.5,1.5
12063,20140518,2014-05-18,일,1,15,590,23.5,39.5,1.5
12064,20140518,2014-05-18,일,1,16,2224,23.5,39.5,1.5
12065,20140518,2014-05-18,일,1,17,1950,22.5,41.0,1.5
12066,20140518,2014-05-18,일,1,18,2181,21.5,38.0,1.5
12067,20140518,2014-05-18,일,1,19,503,20.5,37.5,1.5
12068,20140518,2014-05-18,일,1,20,729,19.0,47.5,1.5
12069,20140518,2014-05-18,일,1,21,678,17.5,57.5,1.5
12070,20140518,2014-05-18,일,1,22,453,16.5,74.5,1.5
12071,20140518,2014-05-18,일,1,23,292,15.0,82.0,1.5
12072,20140519,2014-05-19,월,0,0,295,15.0,82.0,1.5
12073,20140519,2014-05-19,월,0,1,302,14.0,82.0,1.5
12074,20140519,2014-05-19,월,0,2,294,14.0,85.0,1.5
12075,20140519,2014-05-19,월,0,3,299,13.5,91.0,1.5
12076,20140519,2014-05-19,월,0,4,292,13.5,91.0,1.5
12077,20140519,2014-05-19,월,0,5,289,14.0,88.0,1.5
12078,20140519,2014-05-19,월,0,6,2624,14.5,85.0,1.5
12079,20140519,2014-05-19,월,0,7,2889,17.5,72.5,1.5
12080,20140519,2014-05-19,월,0,8,462,20.0,60.0,1.5
12081,20140519,2014-05-19,월,0,9,1652,23.0,44.0,1.5
12082,20140519,2014-05-19,월,0,10,544,24.0,39.5,1.5
12083,20140519,2014-05-19,월,0,11,2814,24.5,37.0,1.5
12084,20140519,2014-05-19,월,0,12,2726,24.5,36.0,1.5
12085,20140519,2014-05-19,월,0,13,2925,25.0,37.5,1.5
12086,20140519,2014-05-19,월,0,14,1865,25.0,36.0,1.5
12087,20140519,2014-05-19,월,0,15,2844,24.5,37.0,1.5
12088,20140519,2014-05-19,월,0,16,1376,24.0,43.0,1.5
12089,20140519,2014-05-19,월,0,17,321,22.0,51.5,1.5
12090,20140519,2014-05-19,월,0,18,2026,21.5,54.5,1.5
12091,20140519,2014-05-19,월,0,19,2815,19.5,58.0,1.5
12092,20140519,2014-05-19,월,0,20,2306,18.0,68.0,1.5
12093,20140519,2014-05-19,월,0,21,622,17.5,70.0,1.5
12094,20140519,2014-05-19,월,0,22,394,17.5,68.0,1.5
12095,20140519,2014-05-19,월,0,23,305,17.0,72.0,1.5
12096,20140520,2014-05-20,화,0,0,310,16.0,77.0,1.5
12097,20140520,2014-05-20,화,0,1,302,16.0,79.5,1.5
12098,20140520,2014-05-20,화,0,2,294,16.0,79.5,1.5
12099,20140520,2014-05-20,화,0,3,451,16.5,74.5,1.5
12100,20140520,2014-05-20,화,0,4,358,16.5,74.5,1.5
12101,20140520,2014-05-20,화,0,5,462,16.0,77.0,1.5
12102,20140520,2014-05-20,화,0,6,2571,18.0,66.0,1.5
12103,20140520,2014-05-20,화,0,7,4554,18.0,64.0,1.5
12104,20140520,2014-05-20,화,0,8,347,19.5,58.0,1.5
12105,20140520,2014-05-20,화,0,9,299,19.5,58.0,1.5
12106,20140520,2014-05-20,화,0,10,298,19.5,58.0,1.5
12107,20140520,2014-05-20,화,0,11,1879,20.0,58.5,1.5
12108,20140520,2014-05-20,화,0,12,2643,20.5,54.5,1.5
12109,20140520,2014-05-20,화,0,13,272,20.0,52.0,1.5
12110,20140520,2014-05-20,화,0,14,275,20.0,52.0,1.5
12111,20140520,2014-05-20,화,0,15,269,20.0,56.0,1.5
12112,20140520,2014-05-20,화,0,16,4468,19.5,58.0,1.5
12113,20140520,2014-05-20,화,0,17,2711,19.0,60.0,1.5
12114,20140520,2014-05-20,화,0,18,579,18.0,64.0,1.5
12115,20140520,2014-05-20,화,0,19,1416,17.5,68.0,1.5
12116,20140520,2014-05-20,화,0,20,502,17.0,72.0,1.5
12117,20140520,2014-05-20,화,0,21,407,16.5,72.0,1.5
12118,20140520,2014-05-20,화,0,22,232,15.5,74.5,1.5
12119,20140520,2014-05-20,화,0,23,302,15.0,67.0,1.5
12120,20140521,2014-05-21,수,0,0,293,14.0,77.0,1.5
12121,20140521,2014-05-21,수,0,1,218,14.0,77.0,1.5
12122,20140521,2014-05-21,수,0,2,227,14.0,74.5,1.5
12123,20140521,2014-05-21,수,0,3,941,14.0,72.0,1.5
12124,20140521,2014-05-21,수,0,4,1096,13.0,77.0,1.5
12125,20140521,2014-05-21,수,0,5,867,13.0,77.0,1.5
12126,20140521,2014-05-21,수,0,6,3951,14.0,63.0,1.5
12127,20140521,2014-05-21,수,0,7,5046,15.5,53.5,1.5
12128,20140521,2014-05-21,수,0,8,2821,16.0,53.5,1.5
12129,20140521,2014-05-21,수,0,9,4561,16.5,51.5,1.5
12130,20140521,2014-05-21,수,0,10,2910,17.0,55.0,1.5
12131,20140521,2014-05-21,수,0,11,418,18.5,52.5,1.5
12132,20140521,2014-05-21,수,0,12,2664,18.0,50.5,1.5
12133,20140521,2014-05-21,수,0,13,425,18.5,50.5,1.5
12134,20140521,2014-05-21,수,0,14,411,18.0,56.0,1.5
12135,20140521,2014-05-21,수,0,15,412,17.5,61.0,1.5
12136,20140521,2014-05-21,수,0,16,2760,17.0,70.0,1.5
12137,20140521,2014-05-21,수,0,17,2707,16.0,74.5,1.5
12138,20140521,2014-05-21,수,0,18,1950,15.5,74.5,1.5
12139,20140521,2014-05-21,수,0,19,639,15.0,77.0,1.5
12140,20140521,2014-05-21,수,0,20,629,15.0,77.0,1.5
12141,20140521,2014-05-21,수,0,21,397,14.5,82.5,1.5
12142,20140521,2014-05-21,수,0,22,495,13.5,91.0,1.5
12143,20140521,2014-05-21,수,0,23,371,13.0,94.0,1.5
12144,20140522,2014-05-22,목,0,0,371,13.0,94.0,1.5
12145,20140522,2014-05-22,목,0,1,225,13.0,94.0,1.5
12146,20140522,2014-05-22,목,0,2,223,13.0,94.0,1.5
12147,20140522,2014-05-22,목,0,3,261,13.0,97.0,1.5
12148,20140522,2014-05-22,목,0,4,409,13.0,94.0,1.5
12149,20140522,2014-05-22,목,0,5,402,13.5,91.0,1.5
12150,20140522,2014-05-22,목,0,6,4424,14.0,88.0,1.5
12151,20140522,2014-05-22,목,0,7,1971,15.0,79.5,1.5
12152,20140522,2014-05-22,목,0,8,259,16.0,70.0,1.5
12153,20140522,2014-05-22,목,0,9,266,16.0,70.0,1.5
12154,20140522,2014-05-22,목,0,10,262,16.0,65.5,1.5
12155,20140522,2014-05-22,목,0,11,256,17.0,63.0,1.5
12156,20140522,2014-05-22,목,0,12,2601,17.0,65.5,1.5
12157,20140522,2014-05-22,목,0,13,1893,18.0,61.5,1.5
12158,20140522,2014-05-22,목,0,14,417,17.0,65.5,1.5
12159,20140522,2014-05-22,목,0,15,518,17.0,68.0,1.5
12160,20140522,2014-05-22,목,0,16,4752,17.5,61.0,1.5
12161,20140522,2014-05-22,목,0,17,1977,18.0,54.0,1.5
12162,20140522,2014-05-22,목,0,18,555,16.0,70.0,1.5
12163,20140522,2014-05-22,목,0,19,562,15.5,72.5,1.5
12164,20140522,2014-05-22,목,0,20,536,14.5,74.5,1.5
12165,20140522,2014-05-22,목,0,21,895,14.0,79.5,1.5
12166,20140522,2014-05-22,목,0,22,237,14.5,72.0,1.5
12167,20140522,2014-05-22,목,0,23,353,15.0,67.0,1.5
12168,20140523,2014-05-23,금,0,0,221,15.0,67.0,1.5
12169,20140523,2014-05-23,금,0,1,225,14.0,72.0,1.5
12170,20140523,2014-05-23,금,0,2,247,14.0,67.0,1.5
12171,20140523,2014-05-23,금,0,3,221,13.0,77.0,1.5
12172,20140523,2014-05-23,금,0,4,226,13.0,72.0,1.5
12173,20140523,2014-05-23,금,0,5,2016,13.0,74.5,1.5
12174,20140523,2014-05-23,금,0,6,2783,13.5,72.0,1.5
12175,20140523,2014-05-23,금,0,7,3085,14.0,67.0,1.5
12176,20140523,2014-05-23,금,0,8,2821,14.0,67.0,1.5
12177,20140523,2014-05-23,금,0,9,3509,16.0,57.0,1.5
12178,20140523,2014-05-23,금,0,10,2898,15.5,55.0,1.5
12179,20140523,2014-05-23,금,0,11,2477,16.5,50.0,1.5
12180,20140523,2014-05-23,금,0,12,2862,16.5,48.0,1.5
12181,20140523,2014-05-23,금,0,13,2777,17.0,46.5,1.5
12182,20140523,2014-05-23,금,0,14,5028,17.0,46.5,1.5
12183,20140523,2014-05-23,금,0,15,1951,15.5,61.0,1.5
12184,20140523,2014-05-23,금,0,16,3225,16.0,59.0,1.5
12185,20140523,2014-05-23,금,0,17,2887,17.0,46.5,1.5
12186,20140523,2014-05-23,금,0,18,2043,17.5,45.0,1.5
12187,20140523,2014-05-23,금,0,19,510,16.5,48.5,1.5
