,Unnamed: 0,DateTime,Day,Holiday,Seq,Watt,Temp
7593,297,2014년 11월 13일 - 9시,목,X,9,611,17.0
7594,298,2014년 11월 13일 - 10시,목,X,10,5055,16.0
7595,299,2014년 11월 13일 - 11시,목,X,11,3318,16.0
7596,300,2014년 11월 13일 - 12시,목,X,12,3867,17.5
7597,301,2014년 11월 13일 - 13시,목,X,13,4513,17.5
7598,302,2014년 11월 13일 - 14시,목,X,14,2763,18.0
7599,303,2014년 11월 13일 - 15시,목,X,15,762,17.0
7600,304,2014년 11월 13일 - 16시,목,X,16,313,16.0
7601,305,2014년 11월 13일 - 17시,목,X,17,2026,15.5
7602,306,2014년 11월 13일 - 18시,목,X,18,2089,14.5
7603,307,2014년 11월 13일 - 19시,목,X,19,511,14.0
7604,308,2014년 11월 13일 - 20시,목,X,20,4592,14.0
7605,309,2014년 11월 13일 - 21시,목,X,21,631,14.0
7606,310,2014년 11월 13일 - 22시,목,X,22,4761,14.0
7607,311,2014년 11월 13일 - 23시,목,X,23,2850,14.5
7608,312,2014년 11월 14일 - 0시,금,X,0,2679,17.5
7609,313,2014년 11월 14일 - 1시,금,X,1,265,17.5
7610,314,2014년 11월 14일 - 2시,금,X,2,257,17.0
7611,315,2014년 11월 14일 - 3시,금,X,3,488,16.5
7612,316,2014년 11월 14일 - 4시,금,X,4,283,16.5
7613,317,2014년 11월 14일 - 5시,금,X,5,245,17.0
7614,318,2014년 11월 14일 - 6시,금,X,6,236,17.0
7615,319,2014년 11월 14일 - 7시,금,X,7,2677,17.0
7616,320,2014년 11월 14일 - 8시,금,X,8,3621,17.0
7617,321,2014년 11월 14일 - 9시,금,X,9,2583,17.0
7618,322,2014년 11월 14일 - 10시,금,X,10,2869,16.0
7619,323,2014년 11월 14일 - 11시,금,X,11,1805,16.0
7620,324,2014년 11월 14일 - 12시,금,X,12,1993,17.5
7621,325,2014년 11월 14일 - 13시,금,X,13,375,17.5
7622,326,2014년 11월 14일 - 14시,금,X,14,1973,18.0
7623,327,2014년 11월 14일 - 15시,금,X,15,2949,17.0
7624,328,2014년 11월 14일 - 16시,금,X,16,3262,16.0
7625,329,2014년 11월 14일 - 17시,금,X,17,1994,15.5
7626,330,2014년 11월 14일 - 18시,금,X,18,4546,14.5
7627,331,2014년 11월 14일 - 19시,금,X,19,4848,14.0
7628,332,2014년 11월 14일 - 20시,금,X,20,1943,14.0
7629,333,2014년 11월 14일 - 21시,금,X,21,622,14.0
7630,334,2014년 11월 14일 - 22시,금,X,22,2212,14.0
7631,335,2014년 11월 14일 - 23시,금,X,23,4592,14.5
7632,336,2014년 11월 15일 - 0시,토,O,0,2663,17.5
7633,337,2014년 11월 15일 - 1시,토,O,1,724,17.5
7634,338,2014년 11월 15일 - 2시,토,O,2,335,17.0
7635,339,2014년 11월 15일 - 3시,토,O,3,238,16.5
7636,340,2014년 11월 15일 - 4시,토,O,4,309,16.5
7637,341,2014년 11월 15일 - 5시,토,O,5,243,17.0
7638,342,2014년 11월 15일 - 6시,토,O,6,235,17.0
7639,343,2014년 11월 15일 - 7시,토,O,7,342,17.0
7640,344,2014년 11월 15일 - 8시,토,O,8,2915,17.0
7641,345,2014년 11월 15일 - 9시,토,O,9,2029,17.0
7642,346,2014년 11월 15일 - 10시,토,O,10,447,16.0
7643,347,2014년 11월 15일 - 11시,토,O,11,340,16.0
7644,348,2014년 11월 15일 - 12시,토,O,12,1643,17.5
7645,349,2014년 11월 15일 - 13시,토,O,13,446,17.5
7646,350,2014년 11월 15일 - 14시,토,O,14,1887,18.0
7647,351,2014년 11월 15일 - 15시,토,O,15,516,17.0
7648,352,2014년 11월 15일 - 16시,토,O,16,2919,16.0
7649,353,2014년 11월 15일 - 17시,토,O,17,2164,15.5
7650,354,2014년 11월 15일 - 18시,토,O,18,1972,14.5
7651,355,2014년 11월 15일 - 19시,토,O,19,2043,14.0
7652,356,2014년 11월 15일 - 20시,토,O,20,2189,14.0
7653,357,2014년 11월 15일 - 21시,토,O,21,541,14.0
7654,358,2014년 11월 15일 - 22시,토,O,22,1261,14.0
7655,359,2014년 11월 15일 - 23시,토,O,23,310,14.5
7656,360,2014년 11월 16일 - 0시,일,O,0,316,17.5
7657,361,2014년 11월 16일 - 1시,일,O,1,224,17.5
7658,362,2014년 11월 16일 - 2시,일,O,2,217,17.0
7659,363,2014년 11월 16일 - 3시,일,O,3,580,16.5
7660,364,2014년 11월 16일 - 4시,일,O,4,486,16.5
7661,365,2014년 11월 16일 - 5시,일,O,5,453,17.0
7662,366,2014년 11월 16일 - 6시,일,O,6,245,17.0
7663,367,2014년 11월 16일 - 7시,일,O,7,2102,17.0
7664,368,2014년 11월 16일 - 8시,일,O,8,4591,17.0
7665,369,2014년 11월 16일 - 9시,일,O,9,1975,17.0
7666,370,2014년 11월 16일 - 10시,일,O,10,3069,16.0
7667,371,2014년 11월 16일 - 11시,일,O,11,3143,16.0
7668,372,2014년 11월 16일 - 12시,일,O,12,3870,17.5
7669,373,2014년 11월 16일 - 13시,일,O,13,2742,17.5
7670,374,2014년 11월 16일 - 14시,일,O,14,1937,18.0
7671,375,2014년 11월 16일 - 15시,일,O,15,6246,17.0
7672,376,2014년 11월 16일 - 16시,일,O,16,493,16.0
7673,377,2014년 11월 16일 - 17시,일,O,17,3034,15.5
7674,378,2014년 11월 16일 - 18시,일,O,18,4795,14.5
7675,379,2014년 11월 16일 - 19시,일,O,19,829,14.0
7676,380,2014년 11월 16일 - 20시,일,O,20,716,14.0
7677,381,2014년 11월 16일 - 21시,일,O,21,2651,14.0
7678,382,2014년 11월 16일 - 22시,일,O,22,2651,14.0
7679,383,2014년 11월 16일 - 23시,일,O,23,2609,14.5
7680,384,2014년 11월 17일 - 0시,월,X,0,410,17.5
7681,385,2014년 11월 17일 - 1시,월,X,1,1661,17.5
7682,386,2014년 11월 17일 - 2시,월,X,2,345,17.0
7683,387,2014년 11월 17일 - 3시,월,X,3,237,16.5
7684,388,2014년 11월 17일 - 4시,월,X,4,320,16.5
7685,389,2014년 11월 17일 - 5시,월,X,5,238,17.0
7686,390,2014년 11월 17일 - 6시,월,X,6,811,17.0
7687,391,2014년 11월 17일 - 7시,월,X,7,2621,17.0
7688,392,2014년 11월 17일 - 8시,월,X,8,625,17.0
7689,393,2014년 11월 17일 - 9시,월,X,9,1968,17.0
7690,394,2014년 11월 17일 - 10시,월,X,10,511,16.0
7691,395,2014년 11월 17일 - 11시,월,X,11,463,16.0
7692,396,2014년 11월 17일 - 12시,월,X,12,4599,17.5
7693,397,2014년 11월 17일 - 13시,월,X,13,436,17.5
7694,398,2014년 11월 17일 - 14시,월,X,14,274,18.0
7695,399,2014년 11월 17일 - 15시,월,X,15,2791,17.0
7696,400,2014년 11월 17일 - 16시,월,X,16,2908,16.0
7697,401,2014년 11월 17일 - 17시,월,X,17,2795,15.5
7698,402,2014년 11월 17일 - 18시,월,X,18,4178,14.5
7699,403,2014년 11월 17일 - 19시,월,X,19,1860,14.0
7700,404,2014년 11월 17일 - 20시,월,X,20,546,14.0
7701,405,2014년 11월 17일 - 21시,월,X,21,534,14.0
7702,406,2014년 11월 17일 - 22시,월,X,22,1888,14.0
7703,407,2014년 11월 17일 - 23시,월,X,23,382,14.5
7704,408,2014년 11월 18일 - 0시,화,X,0,295,17.5
7705,409,2014년 11월 18일 - 1시,화,X,1,367,17.5
7706,410,2014년 11월 18일 - 2시,화,X,2,213,17.0
7707,411,2014년 11월 18일 - 3시,화,X,3,761,16.5
7708,412,2014년 11월 18일 - 4시,화,X,4,288,16.5
7709,413,2014년 11월 18일 - 5시,화,X,5,215,17.0
7710,414,2014년 11월 18일 - 6시,화,X,6,330,17.0
7711,415,2014년 11월 18일 - 7시,화,X,7,4640,17.0
7712,416,2014년 11월 18일 - 8시,화,X,8,1875,17.0
7713,417,2014년 11월 18일 - 9시,화,X,9,1978,17.0
7714,418,2014년 11월 18일 - 10시,화,X,10,291,16.0
7715,419,2014년 11월 18일 - 11시,화,X,11,281,16.0
7716,420,2014년 11월 18일 - 12시,화,X,12,1991,17.5
7717,421,2014년 11월 18일 - 13시,화,X,13,4430,17.5
7718,422,2014년 11월 18일 - 14시,화,X,14,4387,18.0
7719,423,2014년 11월 18일 - 15시,화,X,15,3087,17.0
7720,424,2014년 11월 18일 - 16시,화,X,16,3412,16.0
7721,425,2014년 11월 18일 - 17시,화,X,17,3113,15.5
7722,426,2014년 11월 18일 - 18시,화,X,18,2139,14.5
7723,427,2014년 11월 18일 - 19시,화,X,19,552,14.0
7724,428,2014년 11월 18일 - 20시,화,X,20,2169,14.0
7725,429,2014년 11월 18일 - 21시,화,X,21,531,14.0
7726,430,2014년 11월 18일 - 22시,화,X,22,2651,14.0
7727,431,2014년 11월 18일 - 23시,화,X,23,2615,14.5
7728,432,2014년 11월 19일 - 0시,수,X,0,304,17.5
7729,433,2014년 11월 19일 - 1시,수,X,1,445,17.5
7730,434,2014년 11월 19일 - 2시,수,X,2,212,17.0
7731,435,2014년 11월 19일 - 3시,수,X,3,345,16.5
7732,436,2014년 11월 19일 - 4시,수,X,4,292,16.5
7733,437,2014년 11월 19일 - 5시,수,X,5,218,17.0
7734,438,2014년 11월 19일 - 6시,수,X,6,215,17.0
7735,439,2014년 11월 19일 - 7시,수,X,7,4645,17.0
7736,440,2014년 11월 19일 - 8시,수,X,8,683,17.0
7737,441,2014년 11월 19일 - 9시,수,X,9,4583,17.0
7738,442,2014년 11월 19일 - 10시,수,X,10,2472,16.0
7739,443,2014년 11월 19일 - 11시,수,X,11,472,16.0
7740,444,2014년 11월 19일 - 12시,수,X,12,2719,17.5
7741,445,2014년 11월 19일 - 13시,수,X,13,405,17.5
7742,446,2014년 11월 19일 - 14시,수,X,14,2024,18.0
7743,447,2014년 11월 19일 - 15시,수,X,15,421,17.0
7744,448,2014년 11월 19일 - 16시,수,X,16,383,16.0
7745,449,2014년 11월 19일 - 17시,수,X,17,2031,15.5
7746,450,2014년 11월 19일 - 18시,수,X,18,2311,14.5
7747,451,2014년 11월 19일 - 19시,수,X,19,2034,14.0
7748,452,2014년 11월 19일 - 20시,수,X,20,698,14.0
7749,453,2014년 11월 19일 - 21시,수,X,21,515,14.0
7750,454,2014년 11월 19일 - 22시,수,X,22,372,14.0
7751,455,2014년 11월 19일 - 23시,수,X,23,318,14.5
7752,456,2014년 11월 20일 - 0시,목,X,0,293,17.5
7753,457,2014년 11월 20일 - 1시,목,X,1,215,17.5
7754,458,2014년 11월 20일 - 2시,목,X,2,776,17.0
7755,459,2014년 11월 20일 - 3시,목,X,3,319,16.5
7756,460,2014년 11월 20일 - 4시,목,X,4,288,16.5
7757,461,2014년 11월 20일 - 5시,목,X,5,229,17.0
7758,462,2014년 11월 20일 - 6시,목,X,6,366,17.0
7759,463,2014년 11월 20일 - 7시,목,X,7,2782,17.0
7760,464,2014년 11월 20일 - 8시,목,X,8,1909,17.0
7761,465,2014년 11월 20일 - 9시,목,X,9,1985,17.0
7762,466,2014년 11월 20일 - 10시,목,X,10,2530,16.0
7763,467,2014년 11월 20일 - 11시,목,X,11,2217,16.0
7764,468,2014년 11월 20일 - 12시,목,X,12,2041,17.5
7765,469,2014년 11월 20일 - 13시,목,X,13,4516,17.5
7766,470,2014년 11월 20일 - 14시,목,X,14,2978,18.0
7767,471,2014년 11월 20일 - 15시,목,X,15,1798,17.0
7768,472,2014년 11월 20일 - 16시,목,X,16,584,16.0
7769,473,2014년 11월 20일 - 17시,목,X,17,2062,15.5
7770,474,2014년 11월 20일 - 18시,목,X,18,2796,14.5
7771,475,2014년 11월 20일 - 19시,목,X,19,792,14.0
7772,476,2014년 11월 20일 - 20시,목,X,20,643,14.0
7773,477,2014년 11월 20일 - 21시,목,X,21,615,14.0
7774,478,2014년 11월 20일 - 22시,목,X,22,485,14.0
7775,479,2014년 11월 20일 - 23시,목,X,23,2643,14.5
7776,480,2014년 11월 21일 - 0시,금,X,0,2619,17.5
7777,481,2014년 11월 21일 - 1시,금,X,1,223,17.5
7778,482,2014년 11월 21일 - 2시,금,X,2,273,17.0
7779,483,2014년 11월 21일 - 3시,금,X,3,375,16.5
7780,484,2014년 11월 21일 - 4시,금,X,4,326,16.5
7781,485,2014년 11월 21일 - 5시,금,X,5,321,17.0
7782,486,2014년 11월 21일 - 6시,금,X,6,643,17.0
7783,487,2014년 11월 21일 - 7시,금,X,7,2714,17.0
7784,488,2014년 11월 21일 - 8시,금,X,8,1943,17.0
7785,489,2014년 11월 21일 - 9시,금,X,9,4499,17.0
7786,490,2014년 11월 21일 - 10시,금,X,10,415,16.0
7787,491,2014년 11월 21일 - 11시,금,X,11,356,16.0
7788,492,2014년 11월 21일 - 12시,금,X,12,1969,17.5
7789,493,2014년 11월 21일 - 13시,금,X,13,868,17.5
7790,494,2014년 11월 21일 - 14시,금,X,14,2037,18.0
7791,495,2014년 11월 21일 - 15시,금,X,15,738,17.0
7792,496,2014년 11월 21일 - 16시,금,X,16,703,16.0
7793,497,2014년 11월 21일 - 17시,금,X,17,3152,15.5
7794,498,2014년 11월 21일 - 18시,금,X,18,2365,14.5
7795,499,2014년 11월 21일 - 19시,금,X,19,2123,14.0
7796,500,2014년 11월 21일 - 20시,금,X,20,2138,14.0
7797,501,2014년 11월 21일 - 21시,금,X,21,596,14.0
7798,502,2014년 11월 21일 - 22시,금,X,22,354,14.0
7799,503,2014년 11월 21일 - 23시,금,X,23,311,14.5
7800,504,2014년 11월 22일 - 0시,토,O,0,237,17.5
7801,505,2014년 11월 22일 - 1시,토,O,1,262,17.5
7802,506,2014년 11월 22일 - 2시,토,O,2,239,17.0
7803,507,2014년 11월 22일 - 3시,토,O,3,246,16.5
7804,508,2014년 11월 22일 - 4시,토,O,4,337,16.5
7805,509,2014년 11월 22일 - 5시,토,O,5,936,17.0
7806,510,2014년 11월 22일 - 6시,토,O,6,232,17.0
7807,511,2014년 11월 22일 - 7시,토,O,7,237,17.0
7808,512,2014년 11월 22일 - 8시,토,O,8,2706,17.0
7809,513,2014년 11월 22일 - 9시,토,O,9,6879,17.0
7810,514,2014년 11월 22일 - 10시,토,O,10,2931,16.0
7811,515,2014년 11월 22일 - 11시,토,O,11,2590,16.0
7812,516,2014년 11월 22일 - 12시,토,O,12,2185,17.5
7813,517,2014년 11월 22일 - 13시,토,O,13,2722,17.5
7814,518,2014년 11월 22일 - 14시,토,O,14,520,18.0
7815,519,2014년 11월 22일 - 15시,토,O,15,2027,17.0
7816,520,2014년 11월 22일 - 16시,토,O,16,351,16.0
7817,521,2014년 11월 22일 - 17시,토,O,17,293,15.5
7818,522,2014년 11월 22일 - 18시,토,O,18,2929,14.5
7819,523,2014년 11월 22일 - 19시,토,O,19,668,14.0
7820,524,2014년 11월 22일 - 20시,토,O,20,718,14.0
7821,525,2014년 11월 22일 - 21시,토,O,21,2349,14.0
7822,526,2014년 11월 22일 - 22시,토,O,22,682,14.0
7823,527,2014년 11월 22일 - 23시,토,O,23,2296,14.5
7824,528,2014년 11월 23일 - 0시,일,O,0,2322,17.5
7825,529,2014년 11월 23일 - 1시,일,O,1,227,17.5
7826,530,2014년 11월 23일 - 2시,일,O,2,225,17.0
7827,531,2014년 11월 23일 - 3시,일,O,3,218,16.5
7828,532,2014년 11월 23일 - 4시,일,O,4,293,16.5
7829,533,2014년 11월 23일 - 5시,일,O,5,217,17.0
7830,534,2014년 11월 23일 - 6시,일,O,6,229,17.0
7831,535,2014년 11월 23일 - 7시,일,O,7,2788,17.0
7832,536,2014년 11월 23일 - 8시,일,O,8,6572,17.0
7833,537,2014년 11월 23일 - 9시,일,O,9,2625,17.0
7834,538,2014년 11월 23일 - 10시,일,O,10,2840,16.0
7835,539,2014년 11월 23일 - 11시,일,O,11,2788,16.0
7836,540,2014년 11월 23일 - 12시,일,O,12,2767,17.5
7837,541,2014년 11월 23일 - 13시,일,O,13,280,17.5
7838,542,2014년 11월 23일 - 14시,일,O,14,429,18.0
7839,543,2014년 11월 23일 - 15시,일,O,15,358,17.0
7840,544,2014년 11월 23일 - 16시,일,O,16,2995,16.0
7841,545,2014년 11월 23일 - 17시,일,O,17,3250,15.5
7842,546,2014년 11월 23일 - 18시,일,O,18,4622,14.5
7843,547,2014년 11월 23일 - 19시,일,O,19,5397,14.0
7844,548,2014년 11월 23일 - 20시,일,O,20,558,14.0
7845,549,2014년 11월 23일 - 21시,일,O,21,656,14.0
7846,550,2014년 11월 23일 - 22시,일,O,22,294,14.0
7847,551,2014년 11월 23일 - 23시,일,O,23,293,14.5
7848,552,2014년 11월 24일 - 0시,월,X,0,229,17.5
7849,553,2014년 11월 24일 - 1시,월,X,1,237,17.5
7850,554,2014년 11월 24일 - 2시,월,X,2,216,17.0
7851,555,2014년 11월 24일 - 3시,월,X,3,222,16.5
7852,556,2014년 11월 24일 - 4시,월,X,4,297,16.5
7853,557,2014년 11월 24일 - 5시,월,X,5,632,17.0
7854,558,2014년 11월 24일 - 6시,월,X,6,234,17.0
7855,559,2014년 11월 24일 - 7시,월,X,7,4532,17.0
7856,560,2014년 11월 24일 - 8시,월,X,8,4515,17.0
7857,561,2014년 11월 24일 - 9시,월,X,9,4374,17.0
7858,562,2014년 11월 24일 - 10시,월,X,10,1501,16.0
7859,563,2014년 11월 24일 - 11시,월,X,11,347,16.0
7860,564,2014년 11월 24일 - 12시,월,X,12,3650,17.5
7861,565,2014년 11월 24일 - 13시,월,X,13,4558,17.5
7862,566,2014년 11월 24일 - 14시,월,X,14,1745,18.0
7863,567,2014년 11월 24일 - 15시,월,X,15,1955,17.0
7864,568,2014년 11월 24일 - 16시,월,X,16,2621,16.0
7865,569,2014년 11월 24일 - 17시,월,X,17,2880,15.5
7866,570,2014년 11월 24일 - 18시,월,X,18,2139,14.5
7867,571,2014년 11월 24일 - 19시,월,X,19,4540,14.0
7868,572,2014년 11월 24일 - 20시,월,X,20,835,14.0
7869,573,2014년 11월 24일 - 21시,월,X,21,502,14.0
7870,574,2014년 11월 24일 - 22시,월,X,22,368,14.0
7871,575,2014년 11월 24일 - 23시,월,X,23,299,14.5
7872,576,2014년 11월 25일 - 0시,화,X,0,302,17.5
7873,577,2014년 11월 25일 - 1시,화,X,1,219,17.5
7874,578,2014년 11월 25일 - 2시,화,X,2,265,17.0
7875,579,2014년 11월 25일 - 3시,화,X,3,213,16.5
7876,580,2014년 11월 25일 - 4시,화,X,4,272,16.5
7877,581,2014년 11월 25일 - 5시,화,X,5,372,17.0
7878,582,2014년 11월 25일 - 6시,화,X,6,223,17.0
7879,583,2014년 11월 25일 - 7시,화,X,7,4661,17.0
7880,584,2014년 11월 25일 - 8시,화,X,8,1978,17.0
7881,585,2014년 11월 25일 - 9시,화,X,9,1973,17.0
7882,586,2014년 11월 25일 - 10시,화,X,10,4908,16.0
7883,587,2014년 11월 25일 - 11시,화,X,11,674,16.0
7884,588,2014년 11월 25일 - 12시,화,X,12,1939,17.5
7885,589,2014년 11월 25일 - 13시,화,X,13,2014,17.5
7886,590,2014년 11월 25일 - 14시,화,X,14,328,18.0
7887,591,2014년 11월 25일 - 15시,화,X,15,1975,17.0
7888,592,2014년 11월 25일 - 16시,화,X,16,2715,16.0
7889,593,2014년 11월 25일 - 17시,화,X,17,3210,15.5
7890,594,2014년 11월 25일 - 18시,화,X,18,4617,14.5
7891,595,2014년 11월 25일 - 19시,화,X,19,540,14.0
7892,596,2014년 11월 25일 - 20시,화,X,20,971,14.0
7893,597,2014년 11월 25일 - 21시,화,X,21,522,14.0
7894,598,2014년 11월 25일 - 22시,화,X,22,347,14.0
7895,599,2014년 11월 25일 - 23시,화,X,23,305,14.5
7896,600,2014년 11월 26일 - 0시,수,X,0,405,17.5
7897,601,2014년 11월 26일 - 1시,수,X,1,710,17.5
7898,602,2014년 11월 26일 - 2시,수,X,2,1973,17.0
7899,603,2014년 11월 26일 - 3시,수,X,3,337,16.5
7900,604,2014년 11월 26일 - 4시,수,X,4,347,16.5
7901,605,2014년 11월 26일 - 5시,수,X,5,239,17.0
7902,606,2014년 11월 26일 - 6시,수,X,6,334,17.0
7903,607,2014년 11월 26일 - 7시,수,X,7,2675,17.0
7904,608,2014년 11월 26일 - 8시,수,X,8,2640,17.0
7905,609,2014년 11월 26일 - 9시,수,X,9,7111,17.0
7906,610,2014년 11월 26일 - 10시,수,X,10,2752,16.0
7907,611,2014년 11월 26일 - 11시,수,X,11,4460,16.0
7908,612,2014년 11월 26일 - 12시,수,X,12,2620,17.5
7909,613,2014년 11월 26일 - 13시,수,X,13,832,17.5
7910,614,2014년 11월 26일 - 14시,수,X,14,264,18.0
7911,615,2014년 11월 26일 - 15시,수,X,15,2026,17.0
7912,616,2014년 11월 26일 - 16시,수,X,16,4645,16.0
7913,617,2014년 11월 26일 - 17시,수,X,17,3108,15.5
7914,618,2014년 11월 26일 - 18시,수,X,18,3623,14.5
7915,619,2014년 11월 26일 - 19시,수,X,19,4888,14.0
7916,620,2014년 11월 26일 - 20시,수,X,20,2906,14.0
7917,621,2014년 11월 26일 - 21시,수,X,21,1837,14.0
7918,622,2014년 11월 26일 - 22시,수,X,22,616,14.0
7919,623,2014년 11월 26일 - 23시,수,X,23,2075,14.5
7920,624,2014년 11월 27일 - 0시,목,X,0,430,17.5
7921,625,2014년 11월 27일 - 1시,목,X,1,301,17.5
7922,626,2014년 11월 27일 - 2시,목,X,2,282,17.0
7923,627,2014년 11월 27일 - 3시,목,X,3,239,16.5
7924,628,2014년 11월 27일 - 4시,목,X,4,316,16.5
7925,629,2014년 11월 27일 - 5시,목,X,5,280,17.0
7926,630,2014년 11월 27일 - 6시,목,X,6,239,17.0
7927,631,2014년 11월 27일 - 7시,목,X,7,278,17.0
7928,632,2014년 11월 27일 - 8시,목,X,8,2649,17.0
7929,633,2014년 11월 27일 - 9시,목,X,9,4948,17.0
7930,634,2014년 11월 27일 - 10시,목,X,10,5168,16.0
7931,635,2014년 11월 27일 - 11시,목,X,11,467,16.0
7932,636,2014년 11월 27일 - 12시,목,X,12,358,17.5
7933,637,2014년 11월 27일 - 13시,목,X,13,2677,17.5
7934,638,2014년 11월 27일 - 14시,목,X,14,1905,18.0
7935,639,2014년 11월 27일 - 15시,목,X,15,1991,17.0
7936,640,2014년 11월 27일 - 16시,목,X,16,3067,16.0
7937,641,2014년 11월 27일 - 17시,목,X,17,2176,15.5
7938,642,2014년 11월 27일 - 18시,목,X,18,4618,14.5
7939,643,2014년 11월 27일 - 19시,목,X,19,2856,14.0
7940,644,2014년 11월 27일 - 20시,목,X,20,574,14.0
7941,645,2014년 11월 27일 - 21시,목,X,21,540,14.0
7942,646,2014년 11월 27일 - 22시,목,X,22,335,14.0
7943,647,2014년 11월 27일 - 23시,목,X,23,307,14.5
7944,648,2014년 11월 28일 - 0시,금,X,0,304,17.5
7945,649,2014년 11월 28일 - 1시,금,X,1,302,17.5
7946,650,2014년 11월 28일 - 2시,금,X,2,301,17.0
7947,651,2014년 11월 28일 - 3시,금,X,3,348,16.5
7948,652,2014년 11월 28일 - 4시,금,X,4,460,16.5
7949,653,2014년 11월 28일 - 5시,금,X,5,458,17.0
7950,654,2014년 11월 28일 - 6시,금,X,6,300,17.0
7951,655,2014년 11월 28일 - 7시,금,X,7,4571,17.0
7952,656,2014년 11월 28일 - 8시,금,X,8,2213,17.0
7953,657,2014년 11월 28일 - 9시,금,X,9,516,17.0
7954,658,2014년 11월 28일 - 10시,금,X,10,7002,16.0
7955,659,2014년 11월 28일 - 11시,금,X,11,3438,16.0
7956,660,2014년 11월 28일 - 12시,금,X,12,1955,17.5
7957,661,2014년 11월 28일 - 13시,금,X,13,2634,17.5
7958,662,2014년 11월 28일 - 14시,금,X,14,2656,18.0
7959,663,2014년 11월 28일 - 15시,금,X,15,2964,17.0
7960,664,2014년 11월 28일 - 16시,금,X,16,2942,16.0
7961,665,2014년 11월 28일 - 17시,금,X,17,2392,15.5
7962,666,2014년 11월 28일 - 18시,금,X,18,2147,14.5
7963,667,2014년 11월 28일 - 19시,금,X,19,2123,14.0
7964,668,2014년 11월 28일 - 20시,금,X,20,623,14.0
7965,669,2014년 11월 28일 - 21시,금,X,21,615,14.0
7966,670,2014년 11월 28일 - 22시,금,X,22,568,14.0
7967,671,2014년 11월 28일 - 23시,금,X,23,330,14.5
7968,672,2014년 11월 29일 - 0시,토,O,0,311,17.5
7969,673,2014년 11월 29일 - 1시,토,O,1,351,17.5
7970,674,2014년 11월 29일 - 2시,토,O,2,354,17.0
7971,675,2014년 11월 29일 - 3시,토,O,3,302,16.5
7972,676,2014년 11월 29일 - 4시,토,O,4,398,16.5
7973,677,2014년 11월 29일 - 5시,토,O,5,563,17.0
7974,678,2014년 11월 29일 - 6시,토,O,6,912,17.0
7975,679,2014년 11월 29일 - 7시,토,O,7,2849,17.0
7976,680,2014년 11월 29일 - 8시,토,O,8,3968,17.0
7977,681,2014년 11월 29일 - 9시,토,O,9,1935,17.0
7978,682,2014년 11월 29일 - 10시,토,O,10,868,16.0
7979,683,2014년 11월 29일 - 11시,토,O,11,1532,16.0
7980,684,2014년 11월 29일 - 12시,토,O,12,908,17.5
7981,685,2014년 11월 29일 - 13시,토,O,13,375,17.5
7982,686,2014년 11월 29일 - 14시,토,O,14,4765,18.0
7983,687,2014년 11월 29일 - 15시,토,O,15,485,17.0
7984,688,2014년 11월 29일 - 16시,토,O,16,5260,16.0
7985,689,2014년 11월 29일 - 17시,토,O,17,5249,15.5
7986,690,2014년 11월 29일 - 18시,토,O,18,2696,14.5
7987,691,2014년 11월 29일 - 19시,토,O,19,2798,14.0
7988,692,2014년 11월 29일 - 20시,토,O,20,2519,14.0
7989,693,2014년 11월 29일 - 21시,토,O,21,554,14.0
7990,694,2014년 11월 29일 - 22시,토,O,22,1983,14.0
7991,695,2014년 11월 29일 - 23시,토,O,23,382,14.5
7992,696,2014년 11월 30일 - 0시,일,O,0,361,17.5
7993,697,2014년 11월 30일 - 1시,일,O,1,370,17.5
7994,698,2014년 11월 30일 - 2시,일,O,2,288,17.0
7995,699,2014년 11월 30일 - 3시,일,O,3,218,16.5
7996,700,2014년 11월 30일 - 4시,일,O,4,1494,16.5
7997,701,2014년 11월 30일 - 5시,일,O,5,218,17.0
7998,702,2014년 11월 30일 - 6시,일,O,6,221,17.0
7999,703,2014년 11월 30일 - 7시,일,O,7,2850,17.0
8000,704,2014년 11월 30일 - 8시,일,O,8,3397,17.0
8001,705,2014년 11월 30일 - 9시,일,O,9,2818,17.0
8002,706,2014년 11월 30일 - 10시,일,O,10,1812,16.0
8003,707,2014년 11월 30일 - 11시,일,O,11,1980,16.0
8004,708,2014년 11월 30일 - 12시,일,O,12,317,17.5
8005,709,2014년 11월 30일 - 13시,일,O,13,301,17.5
8006,710,2014년 11월 30일 - 14시,일,O,14,2740,18.0
8007,711,2014년 11월 30일 - 15시,일,O,15,2756,17.0
8008,712,2014년 11월 30일 - 16시,일,O,16,4517,16.0
8009,713,2014년 11월 30일 - 17시,일,O,17,2226,15.5
8010,714,2014년 11월 30일 - 18시,일,O,18,2110,14.5
8011,715,2014년 11월 30일 - 19시,일,O,19,2977,14.0
8012,716,2014년 11월 30일 - 20시,일,O,20,2329,14.0
8013,717,2014년 11월 30일 - 21시,일,O,21,665,14.0
8014,718,2014년 11월 30일 - 22시,일,O,22,696,14.0
8015,719,2014년 11월 30일 - 23시,일,O,23,599,14.5
8016,0,2014년 12월 1일 - 0시,월,X,0,2803,10.0
8017,1,2014년 12월 1일 - 1시,월,X,1,2675,9.0
8018,2,2014년 12월 1일 - 2시,월,X,2,2650,9.0
8019,3,2014년 12월 1일 - 3시,월,X,3,245,9.0
8020,4,2014년 12월 1일 - 4시,월,X,4,332,8.0
8021,5,2014년 12월 1일 - 5시,월,X,5,1962,8.0
